-0.94688,-0.7913,-0.41441,-0.81702,-0.90163,-0.64115,-0.91236,-0.5632,-0.90262,-1,-0.97795,-0.047005,79
-0.98916,-0.9687,-0.78198,-0.94767,-0.97541,-0.98012,-0.99328,-0.7025,-0.97734,-0.99844,-0.84965,-0.13028,94
-0.98374,-0.9687,-0.71802,-0.83961,-0.88365,-0.86084,-0.93956,-0.64922,-0.84043,-0.99887,-0.96676,0.50921,84
-0.99892,-1,-0.81977,-0.98607,-0.98385,-0.98012,-0.99328,-0.99808,-0.93996,-0.99929,-0.13498,0.49332,98
-0.99675,-0.99652,-0.69751,-0.96197,-0.9655,-0.94036,-0.97985,-0.95987,-0.93419,-0.99915,-0.7424,0.38053,96
-0.98266,-0.9687,-0.020833,-0.8622,-0.92622,-0.86084,-0.85897,-0.7298,-0.8218,-0.99802,-0.32743,0.19817,84
-1,-1,-0.99128,-0.99812,-0.99633,-0.98012,-0.99328,-0.99729,-0.99514,-1,-0.1288,0.65532,98
-0.98699,-0.96174,-0.81928,-0.95105,-0.97284,-0.98012,-0.99328,-0.99321,-0.98082,-1,-0.82944,-0.032531,96
-0.93929,-0.91304,-0.57429,-0.8573,-0.94605,-0.36481,-0.45702,-0.50945,-0.67277,-0.21474,-0.99649,-0.99998,0
-0.99675,-0.99652,-0.96431,-0.98908,-0.99596,-0.92048,-0.97314,-0.94042,-0.99308,-1,0.25693,0.66654,97
-0.99892,-1,-0.43249,-0.90776,-0.94935,-0.96024,-0.98657,-0.96771,-0.94902,-0.99965,-0.96876,0.0069388,88
-0.99892,-0.99652,-0.78537,-0.98381,-0.99192,-1,-1,-0.92462,-0.98835,-0.99986,0.36719,0.66111,95
-0.97073,-0.88174,-0.73643,-0.91529,-0.92256,-0.56262,-0.9597,-0.90116,-0.96119,-0.99901,-0.56532,0.57912,86
-0.99675,-0.98957,-0.95575,-0.98381,-0.99816,-0.98012,-0.99328,-0.98233,-0.99508,-1,0.056966,0.6521,98
-0.99241,-0.99652,-0.55087,-0.82267,-0.87631,-0.68191,-0.88583,-0.69441,-0.74638,-0.99979,-0.96408,-0.025128,85
-1,-1,-0.98773,-0.99473,-0.99339,-0.98012,-0.99328,-0.94962,-0.99712,-0.99972,-0.27614,0.65266,94
-0.9523,-0.7913,-0.73369,-0.96122,-0.97614,-0.98012,-0.99328,-0.96481,-0.97913,-0.99986,-0.85065,-0.13005,93
-0.99892,-1,-0.66311,-0.9247,-0.93173,-0.98012,-0.99328,-0.8835,-0.9366,-1,-0.96625,-0.072053,91
-0.99892,-1,-0.41295,-0.85279,-0.86199,-0.98012,-0.99328,-0.94164,-0.88626,-0.99858,-0.73204,0.52367,86
-0.99783,-0.99652,-0.84787,-0.96687,-0.98532,-0.98012,-0.99328,-0.97628,-0.91791,-1,0.11594,0.64874,95
-0.99783,-1,-0.94121,-0.98419,-0.98422,-0.98012,-0.99328,-0.97242,-0.9582,-0.99929,-0.94253,-0.027818,97
-0.99675,-0.99652,-0.8884,-0.98381,-0.97945,-0.94036,-0.97985,-0.94947,-0.88761,-0.99929,-0.97895,0.35776,95
-0.99566,-1,-0.56008,-0.84526,-0.8664,-0.92048,-0.96642,-0.89743,-0.86648,-0.99965,-0.9863,-0.016509,87
-1,-1,-0.92426,-0.98193,-0.98348,-0.98012,-0.99328,-0.99579,-0.98837,-0.99858,-0.60458,0.57998,92
-0.98808,-0.99304,-0.62274,-0.89495,-0.91081,-0.56163,-0.95299,-0.87319,-0.92953,-0.99965,-0.87137,-0.044187,84
-0.9664,-0.92696,-0.73966,-0.90926,-0.94751,-0.84095,-0.93956,-0.96217,-0.96708,-0.99929,-0.98396,-0.15959,87
-0.98266,-0.97913,-0.55588,-0.91529,-0.95485,-0.9006,-0.89926,-0.78083,-0.9063,-0.99901,-0.5132,0.25546,84
-0.99133,-1,-0.71237,-0.95369,-0.95816,-0.80119,-0.90598,-0.7878,-0.69169,-0.99872,-0.86385,0.37179,86
-0.99892,-1,-0.93782,-0.95369,-0.95669,-0.98012,-0.99328,-0.99821,-0.98521,-0.99929,-0.48547,0.52283,97
-0.99024,-0.99652,-0.44251,-0.92884,-0.93503,-0.34891,-0.39355,-0.96754,-0.93783,-0.99872,-0.92766,-0.023813,72
-0.99241,-0.99652,-0.91909,-0.96687,-0.98972,-0.64115,-0.87878,-0.93351,-0.97481,-1,0.30956,0.66926,89
-0.99458,-0.99652,-0.42797,-0.87425,-0.94054,-0.68191,-0.88583,-0.78404,-0.93479,-0.99929,-0.98547,-0.0069477,81
-0.99783,-0.99652,-0.94154,-0.99247,-0.98825,-0.96024,-0.98657,-0.99305,-0.9881,-0.99929,0.12964,0.66262,96
-0.99241,-1,-0.13921,-0.82869,-0.84951,-0.28429,-0.8724,-0.73033,-0.7506,-0.99816,-0.90661,0.24094,65
-0.9664,-0.86435,-0.53004,-0.9247,-0.95742,-0.92048,-0.91941,-0.9895,-0.94502,-0.99979,-0.92082,-0.039355,91
-1,-1,-0.94509,-0.97816,-0.98605,-0.98012,-0.99328,-0.99888,-0.98024,-0.99858,-0.79202,0.52782,98
-0.99892,-0.99652,-0.98773,-0.99736,-0.99009,-0.98012,-0.99328,-0.99468,-0.98632,-1,-0.00016706,0.6545,99
-0.99675,-0.99304,-0.75501,-0.94993,-0.97174,-0.94036,-0.97985,-0.9166,-0.92694,-0.99915,-0.86686,0.53118,95
-0.93062,-0.75304,-0.12387,-0.75489,-0.91668,-0.46223,-0.81833,-0.87198,-0.9449,-0.99986,-0.96074,-0.10102,77
-0.99024,-0.97565,-0.2886,-0.92809,-0.93834,-0.94036,-0.97985,-0.99171,-0.97754,-0.99908,-0.96057,-0.11966,86
-0.9935,-1,-0.69897,-0.88065,-0.90457,-0.44334,-0.94627,-0.69741,-0.76581,-0.99844,-0.39826,0.62258,85
-0.99675,-0.99652,-0.96641,-0.99398,-0.98972,-0.9006,-0.98657,-0.98617,-0.98406,-1,-0.12763,0.65687,97
-0.99892,-0.99652,0.14373,-0.71348,-0.63516,-0.98012,-0.99328,-0.98826,-0.94606,-0.99894,-0.97227,-0.092658,77
-0.99892,-0.99652,-0.8293,-0.94842,-0.96954,-0.98012,-0.99328,-0.97212,-0.94111,-0.99894,-0.96291,-0.047047,90
-0.98482,-0.98957,-0.552,-0.89797,-0.94311,-0.78131,-0.91269,-0.71964,-0.96156,-1,-0.9853,-0.018374,84
-0.99892,-1,-0.71318,-0.86257,-0.93614,-0.98012,-0.99328,-0.98827,-0.92563,-0.99816,-0.97928,0.52829,91
-0.99892,-1,-0.61612,-0.92056,-0.81171,-0.98012,-0.99328,-0.96254,-0.93862,-0.99773,-0.98764,0.51909,91
-0.99783,-0.99652,-0.87484,-0.96047,-0.96917,-0.98012,-0.99328,-0.98622,-0.98506,-0.99957,-0.73956,-0.13914,92
-0.99892,-1,-0.91957,-0.97176,-0.98605,-0.98012,-0.99328,-0.9985,-0.99484,-0.99872,-0.84848,0.52633,96
-0.99892,-1,-0.48514,-0.84902,-0.91999,-0.92048,-0.96642,-0.82126,-0.87079,-0.99858,-0.97661,-0.0069397,85
-0.97507,-0.93739,-0.8469,-0.9552,-0.94861,-0.80119,-0.97314,-0.95832,-0.97646,-0.56059,-0.99415,-0.99999,0
-0.99458,-0.99304,-0.75371,-0.9488,-0.96807,-0.80219,-0.87945,-0.98228,-0.97096,-0.99929,-0.85633,-0.0062656,90
-0.99458,-0.99304,-0.94541,-0.98005,-0.98715,-0.82107,-0.93956,-0.86832,-0.98784,-0.99901,-0.33695,0.63865,94
-0.97398,-0.87478,-0.90455,-0.97816,-0.96293,-0.96024,-0.98657,-0.99604,-0.93733,-0.9995,-0.89425,-0.054523,94
-0.98916,-1,-0.85029,-0.93562,-0.97504,-0.74155,-0.80524,-0.77216,-0.79043,-0.99816,-0.74106,0.54505,90
-0.99458,-0.99652,-0.74758,-0.91416,-0.96073,-0.88072,-0.96642,-0.86566,-0.89799,-1,-0.66037,-0.020443,88
-0.98808,-0.99304,-0.45979,-0.93373,-0.95008,-0.88072,-0.96642,-0.86056,-0.97512,-0.77321,-0.99415,-0.99999,0
-0.99892,-1,-0.65197,-0.94654,-0.9677,-0.96024,-0.97985,-0.98177,-0.98687,-0.9983,-0.68627,0.25546,90
-1,-1,-0.98643,-0.99661,-0.99339,-0.98012,-0.99328,-0.9985,-0.99342,-1,0.17775,0.67029,98
-0.98591,-0.99652,-0.67652,-0.9183,-0.96256,-0.78131,-0.91269,-0.78509,-0.80896,-0.99787,-0.98096,0.17872,89
-0.98482,-0.9513,-0.76938,-0.94842,-0.97064,-0.96024,-0.93956,-0.97855,-0.97525,-0.99929,-0.81073,0.30023,95
-0.99783,-0.99652,-0.97949,-0.99096,-0.99523,-0.98012,-0.99328,-0.92573,-0.99282,-0.99972,0.19896,0.65943,98
-0.99241,-0.99304,-0.47028,-0.87801,-0.90787,-0.62227,-0.88583,-0.89554,-0.87692,-0.99929,-0.9422,-0.12097,79
-0.94255,-0.72522,-0.58559,-0.94127,-0.9622,-0.94036,-0.97314,-0.84879,-0.95065,-0.99879,-0.76161,-0.070197,83
-0.99675,-1,-0.64664,-0.89571,-0.92402,-0.94036,-0.96642,-0.81147,-0.81145,-1,-0.96592,-0.059847,85
-0.98049,-0.99652,-0.224,-0.77485,-0.83887,-0.26441,-0.93284,-0.63997,-0.92317,-0.99802,-0.97193,0.36699,75
-0.93713,-0.86783,0.027132,-0.88404,-0.87778,-0.96024,-0.98657,-0.63495,-0.68637,-0.99802,-0.98881,-0.10875,72
-0.99458,-0.99652,-0.64632,-0.8927,-0.96183,-0.88072,-0.86568,-0.38012,-0.40822,-0.90078,-0.99432,-0.99999,0
-0.99458,-0.99304,-0.64906,-0.93976,-0.95706,-0.96024,-0.98657,-0.92341,-0.9738,-0.99943,-0.92566,-0.1315,91
-0.94797,-0.75304,-0.55184,-0.87764,-0.85355,-0.96024,-0.98657,-0.98195,-0.9344,-0.99844,-0.72987,0.51558,88
-1,-1,-0.98514,-0.99586,-0.99449,-0.98012,-0.99328,-0.9813,-0.96366,-1,-0.53492,0.58145,97
-1,-1,-0.89422,-0.97666,-0.98165,-0.98012,-0.99328,-0.96213,-0.95837,-0.99965,-0.93969,-0.15326,94
-0.80054,-0.29391,-0.85982,-0.97515,-0.98752,-0.98012,-0.99328,-0.9584,-0.92483,-0.99972,-0.95606,0.56363,92
-0.98266,-0.98261,-0.59222,-0.87801,-0.89833,-0.96024,-0.98657,-0.81022,-0.81916,-0.99844,-0.97695,0.17946,90
-0.92954,-0.86435,-0.40439,-0.44616,-0.95375,-0.76143,-0.90598,-0.5998,-0.90677,-0.99901,-0.98781,0.0063619,76
-0.99892,-1,-0.67846,-0.92658,-0.94861,-0.94036,-0.97985,-0.84855,-0.98184,-0.99887,-0.68543,0.25601,87
-0.99133,-0.99652,-0.36741,-0.91868,-0.94054,-0.40358,-0.41572,-0.84725,-0.91285,-0.99929,-0.9848,-0.03856,76
-0.99675,-1,-0.48417,-0.71386,-0.78528,-0.88072,-0.97985,-0.91951,-0.89074,-0.99901,-0.85934,0.52984,84
-0.99458,-0.99652,0.025194,-0.88291,-0.91595,-0.94036,-0.95299,-0.96014,-0.88872,-0.99908,-0.97778,-0.10011,84
-0.99024,-0.97217,-0.88792,-0.9631,-0.98091,-0.9006,-0.96642,-0.85939,-0.95898,-0.99915,-0.73956,0.61511,87
-0.99675,-0.99652,-0.59448,-0.93938,-0.94972,-0.94036,-0.97985,-0.99612,-0.93764,-0.99915,-0.714,0.47052,97
-0.98374,-0.98957,-0.25711,-0.9183,-0.95265,-0.66203,-0.87911,-0.81256,-0.91428,-0.99986,-0.97778,-0.095091,77
-0.97507,-0.88522,-0.99144,-0.99925,-0.99633,-0.98012,-0.99328,-0.99468,-0.98056,-0.99986,0.25693,0.67496,98
-0.9794,-0.90609,-0.97497,-0.98569,-0.99449,-0.98012,-0.99328,-0.79861,-0.99712,-0.99943,0.21216,0.67018,97
-0.99133,-1,-0.70736,-0.97289,-0.97908,-0.28529,-0.28946,-0.98338,-0.96385,-1,-0.90845,-0.037171,77
-0.99024,-0.99652,-0.7093,-0.97289,-0.98128,-0.96024,-0.98657,-0.96579,-0.99516,-1,-0.94855,0.56268,94
-0.99783,-1,-0.5625,-0.92244,-0.91815,-0.88072,-0.89255,-0.97237,-0.95786,-1,-0.92583,-0.067793,87
-0.98266,-0.93044,-0.92119,-0.96461,-0.98201,-0.78131,-0.92612,-0.77528,-0.74471,-0.99844,-0.43217,0.62543,85
-0.9935,-0.98609,-0.9094,-0.968,-0.99706,-0.76243,-0.91975,-0.64644,-0.97862,-0.99929,0.94404,0.67627,86
-0.98482,-0.96522,-0.2374,-0.87726,-0.93246,-0.92048,-0.87911,-0.79004,-0.90737,-0.99688,-0.95239,0.15752,82
-0.98374,-0.96174,-0.71479,-0.95896,-0.96623,-0.84095,-0.93956,-0.8518,-0.95602,-0.99915,-0.96709,-0.061885,86
-0.99783,-0.99652,-0.802,-0.94541,-0.95779,-0.92048,-0.8321,-0.94741,-0.9529,-1,-0.94821,-0.080554,91
-0.98591,-0.97913,-0.71382,-0.94917,-0.95339,-0.86084,-0.92612,-0.94302,-0.95441,-0.79376,-0.99482,-0.99999,0
-0.98049,-0.99304,-0.47513,-0.91755,-0.95045,-0.62227,-0.85225,-0.8894,-0.78553,-0.99773,-0.75977,0.18686,89
-0.99892,-0.99652,-0.96754,-0.99699,-0.99119,-0.98012,-0.99328,-0.99526,-0.85974,-1,0.13849,0.65231,98
-0.98049,-0.94783,-0.46076,-0.93712,-0.95926,-0.96024,-0.98657,-0.97232,-0.94647,-0.99716,-0.98096,0.35461,91
-0.98482,-0.98261,-0.42167,-0.93336,-0.95339,-0.94036,-0.97985,-0.87921,-0.96394,-0.99844,-0.89442,0.36302,89
-0.98266,-0.98609,-0.34884,-0.85542,-0.89356,-0.66203,-0.89926,-0.69922,-0.82929,-0.99716,-0.97494,0.18203,74
-0.99892,-0.99652,-0.61789,-0.9552,-0.9655,-0.94036,-0.97314,-0.99291,-0.99595,-0.99915,-0.57852,0.25494,95
-0.99892,-1,-0.62742,-0.94503,-0.93687,-0.98012,-0.99328,-0.92681,-0.979,-0.99858,-0.33913,0.53458,91
-0.9935,-0.99652,-0.87403,-0.95783,-0.97357,-0.94036,-0.97985,-0.87255,-0.97145,-0.99957,-0.97912,0.56548,90
-0.99458,-1,-0.526,-0.92131,-0.96109,-0.86084,-0.94627,-0.88875,-0.94511,-0.99872,-0.96007,-0.046762,91
-0.99783,-0.99652,-0.95203,-0.98682,-0.99082,-0.98012,-0.99328,-0.99755,-0.99373,-1,-0.91246,0.56293,98
-0.96314,-0.84,-0.78989,-0.9744,-0.98165,-0.92048,-0.93284,-0.98759,-0.98564,-0.99858,-0.91614,-0.074337,92
-0.99241,-1,-0.62226,-0.8686,-0.89392,-0.4831,-0.94627,-0.7718,-0.83212,-0.99759,-0.91998,0.5383,83
-0.99892,-1,-0.76453,-0.94051,-0.971,-0.98012,-0.99328,-0.98322,-0.93647,-0.99986,-0.94754,0.5634,91
-0.95556,-0.88522,-0.58398,-0.85053,-0.92696,-0.88072,-0.90564,-0.47469,-0.88367,0.089298,-0.99482,-0.99999,1
-0.99133,-0.97217,-0.81492,-0.96461,-0.97137,-0.94036,-0.98657,-0.99752,-0.97066,-0.99894,-0.85667,-0.13027,94
-0.99892,-0.99652,-0.95736,-0.98306,-0.9967,-0.98012,-0.99328,-0.98306,-0.99191,-1,-0.10976,0.65843,98
-0.95989,-0.83652,-0.64389,-0.96386,-0.97467,-0.42346,-0.44258,-0.84927,-0.96271,-0.99965,-0.94504,-0.034573,79
-0.99566,-0.99304,-0.67345,-0.92018,-0.93724,-0.94036,-0.96642,-0.99114,-0.93463,-1,-0.82409,0.0018335,90
-0.99566,-1,-0.67603,-0.92809,-0.92916,-0.84095,-0.97985,-0.94721,-0.89115,-0.99986,-0.96876,-0.056886,89
-0.98808,-0.98261,-0.69299,-0.9055,-0.96366,-0.68191,-0.8724,-0.75076,-0.88866,-0.99802,-0.70197,0.40536,86
-0.94905,-0.76696,-0.69493,-0.95934,-0.97357,-0.94036,-0.97314,-0.80552,-0.96068,-0.99901,-0.9143,0.36759,92
-0.99675,-0.99652,-0.68298,-0.92507,-0.91558,-0.96024,-0.8996,-0.88161,-0.51075,-0.99901,-0.98012,0.22217,85
-1,-1,-0.97416,-0.98795,-0.98752,-0.98012,-0.99328,-0.98889,-0.9813,-1,-0.56749,0.57945,95
-0.9935,-0.99652,-0.65262,-0.92432,-0.95265,-0.82107,-0.94627,-0.8088,-0.93075,-0.99915,-0.84948,-0.046704,87
-0.98916,-0.99652,-0.95058,-0.98946,-0.99229,-0.96024,-0.98657,-0.98488,-0.9904,-0.99901,0.064651,0.52639,96
-0.97507,-0.8887,-0.98256,-0.99623,-0.98862,-0.98012,-0.99328,-0.99272,-0.98519,-1,0.20932,0.67183,98
-0.9935,-0.99652,-0.53941,-0.82982,-0.85539,-0.76143,-0.97314,-0.79383,-0.77712,-0.99879,-0.97294,-0.10226,87
-0.99892,-1,-0.67539,-0.94804,-0.96697,-0.98012,-0.99328,-0.95597,-0.93523,-0.99986,-0.96876,-0.0031424,90
-0.98374,-0.97913,-0.34383,-0.8814,-0.93687,-0.86084,-0.93956,-0.82735,-0.85379,-0.99858,-0.96007,0.36059,80
-0.99458,-0.98609,-0.83269,-0.93562,-0.97247,-0.98012,-0.99328,-0.78755,-0.98099,-0.99965,-0.90661,-0.12241,94
-0.99783,-0.99652,-0.86499,-0.96837,-0.97504,-0.96024,-0.98657,-0.66699,-0.90656,-0.99929,-0.90277,-0.043309,92
-0.99675,-0.99652,-0.84561,-0.97967,-0.98715,-0.82107,-0.91269,-0.92216,-0.64628,-0.99943,0.13064,0.64354,89
-0.99133,-0.97565,-0.71932,-0.95143,-0.95779,-0.94036,-0.97985,-0.99345,-0.97664,-0.99837,-0.91898,-0.1245,93
-0.98916,-0.98261,-0.81282,-0.94917,-0.9677,-0.9006,-0.97314,-0.96147,-0.96532,-0.99887,-0.93702,-0.13127,92
-0.97832,-0.97565,-0.28585,-0.85279,-0.89062,-0.64314,-0.93956,-0.67682,-0.9748,-0.99943,-0.68142,-0.13964,82
-0.99892,-0.99652,-0.92539,-0.9887,-0.98752,-0.96024,-0.97985,-0.90735,-0.99162,-0.99915,0.15653,0.65461,91
-0.98266,-0.99652,-0.39793,-0.84902,-0.88585,-0.94036,-0.97985,-0.77537,-0.66858,-1,-0.96943,-0.10988,82
-0.99892,-1,-0.45866,-0.95444,-0.95008,-0.98012,-0.99328,-0.99478,-0.98632,-0.99915,-0.80772,0.53363,93
-0.99783,-0.99652,-0.72594,-0.9552,-0.971,-0.96024,-0.97985,-0.95634,-0.94238,-1,-0.97912,0.0070386,93
-0.99675,-1,-0.7886,-0.95557,-0.96623,-0.9006,-0.92612,-0.98633,-0.9818,-0.99986,-0.78567,-0.12945,93
-0.98157,-0.94435,-0.22061,-0.91002,-0.94274,-0.9006,-0.93284,-0.80671,-0.90647,-0.99844,-0.85082,-0.10875,82
-0.95881,-0.89913,-0.67183,-0.92169,-0.94017,-0.36382,-0.61048,-0.7844,-0.90579,-0.99759,-0.82259,0.59588,72
-1,-1,-0.9719,-0.98946,-0.98385,-0.98012,-0.99328,-0.9917,-0.97659,-1,-0.96759,0.55207,97
-0.94146,-0.75652,-0.27358,-0.92357,-0.93173,-0.26541,-0.77871,-0.97077,-0.85347,-0.99858,-0.98329,-0.11929,71
-0.98157,-0.95826,-0.87984,-0.97101,-0.97431,-0.96024,-0.97985,-0.9959,-0.98894,-0.99929,-0.19078,0.49191,95
-0.99783,-0.99652,-0.022448,-0.89759,-0.90053,-0.98012,-0.99328,-0.94277,-0.81195,-0.9983,-0.46258,0.46243,88
-0.9935,-1,-0.91134,-0.98193,-0.99119,-0.74155,-0.91269,-0.92425,-0.95927,-0.99957,-0.57066,0.6008,79
-0.99133,-0.97913,-0.8062,-0.95105,-0.96146,-0.98012,-0.99328,-0.99145,-0.98424,-1,-0.95606,-0.14286,94
-0.95339,-0.78783,-0.93508,-0.99473,-0.99119,-0.92048,-0.97985,-0.99743,-0.98661,-0.99986,-0.90377,-0.047846,94
-0.99675,-0.99304,-0.95623,-0.98456,-0.9989,-0.96024,-0.95299,-0.98284,-0.99891,-1,0.41196,0.66078,98
-0.99566,-0.99304,-0.41683,-0.89759,-0.93063,-0.86084,-0.94627,-0.77878,-0.70859,-0.99979,-0.9016,-0.10267,76
-0.99892,-1,-0.38291,-0.87349,-0.93467,-0.96024,-0.97985,-0.8082,-0.79301,-0.99802,-0.43451,0.19306,90
-0.99892,-1,-0.79344,-0.97252,-0.98532,-0.98012,-0.99328,-0.97399,-0.98019,-0.99915,-0.77564,0.56362,89
-0.99024,-0.99304,-0.66651,-0.89571,-0.93577,-0.60239,-0.85225,-0.91161,-0.9505,-0.99731,-0.97344,-0.059259,81
-0.99892,-0.99652,-0.67555,-0.95369,-0.97651,-0.96024,-0.99328,-0.6968,-0.97638,-1,-0.92583,-0.12623,92
-0.99783,-0.99652,-0.97755,-0.99623,-0.99449,-0.96024,-0.98657,-0.99441,-0.99077,-1,0.25209,0.66748,97
-0.99566,-0.99304,-0.92264,-0.98456,-0.98569,-0.96024,-0.98657,-0.95925,-0.95993,-0.99965,-0.8874,-0.073585,95
-0.98699,-0.97913,-0.78795,-0.94955,-0.96807,-0.9006,-0.9597,-0.88478,-0.96897,-1,-0.97828,-0.12304,91
-0.9935,-0.98261,-0.74128,-0.98343,-0.97614,-0.92048,-0.92612,-0.97735,-0.97146,-1,-0.96726,-0.089461,92
-0.99892,-1,-0.68718,-0.91265,-0.94605,-0.94036,-0.97985,-0.98027,-0.9592,-0.99943,-0.98079,-0.018808,88
-0.98699,-0.98957,-0.32461,-0.82982,-0.87888,-0.40457,-0.77871,-0.71704,-0.88746,-0.99979,-0.5421,-0.10905,69
-0.98916,-0.9687,-0.55233,-0.91868,-0.96073,-0.96024,-0.98657,-0.88255,-0.96969,-0.99965,-0.96191,-0.12719,88
-0.99892,-1,-0.87435,-0.97892,-0.97908,-0.98012,-0.99328,-0.9764,-0.98303,-1,-0.96893,-0.095729,95
-0.94471,-0.78435,-0.71641,-0.95557,-0.9666,-0.92048,-0.96642,-0.99119,-0.96798,-0.99887,-0.89208,-0.12876,89
-0.99892,-0.99652,-0.19832,-0.84977,-0.93797,-0.94036,-0.93284,-0.65376,-0.77335,-0.99802,-0.64501,-0.11825,86
-0.98699,-0.96174,-0.82267,-0.98645,-0.98972,-0.98012,-0.99328,-0.99666,-0.98069,-1,-0.98146,-0.033798,97
-0.97398,-0.8713,-0.8209,-0.96574,-0.96586,-0.98012,-0.99328,-0.92452,-0.96832,-0.9983,-0.98112,0.28248,94
-0.99566,-1,-0.60853,-0.95632,-0.95999,-0.92048,-0.89255,-0.92142,-0.89042,-0.99787,-0.51771,0.36575,90
-0.99892,-1,-0.52794,-0.91566,-0.94788,-0.94036,-0.93284,-0.9144,-0.86924,-0.99965,-0.93702,-0.1217,77
-1,-1,-0.9782,-0.98795,-0.99523,-0.98012,-0.99328,-0.86686,-0.99276,-0.99986,0.21801,0.65968,97
-0.9729,-0.92348,-0.54861,-0.93185,-0.95229,-0.9006,-0.97314,-0.96738,-0.93799,-0.9983,-0.94287,0.18296,92
-0.99566,-0.99652,-0.33931,-0.92997,-0.94568,-0.70278,-0.64473,-0.9592,-0.9627,-0.99986,-0.91547,-0.0248,84
-0.9664,-0.93739,-0.53908,-0.84074,-0.92549,-0.80119,-0.88583,-0.41835,-0.18438,-0.99929,-0.92783,-0.074059,75
-0.99892,-1,-0.81169,-0.93637,-0.95559,-0.98012,-0.99328,-0.87652,-0.93433,-0.99929,-0.98664,-0.028826,89
-1,-1,-0.98256,-0.99849,-0.9956,-0.98012,-0.99328,-0.99747,-0.92973,-1,0.28483,0.66739,98
-0.99783,-1,-0.67248,-0.96762,-0.97614,-0.88072,-0.95299,-0.98451,-0.98379,-1,-0.97561,-0.047142,91
-0.99675,-1,-0.75501,-0.89684,-0.94751,-0.78131,-0.96642,-0.70237,-0.87621,-0.99759,-0.46876,0.43106,91
-0.99783,-1,-0.88824,-0.97892,-0.97981,-0.96024,-0.98657,-0.97691,-0.95938,-1,-0.87688,-0.095149,96
-0.99783,-1,-0.48595,-0.90474,-0.95632,-0.88072,-0.93956,-0.71722,-0.89911,-1,-0.61494,-0.096249,86
-1,-1,-0.85271,-0.9808,-0.98495,-0.98012,-0.99328,-0.97067,-0.94987,-0.84763,-0.99282,-1,0
-0.99241,-0.97913,-0.43201,-0.82831,-0.88842,-0.98012,-0.99328,-0.97551,-0.94197,-0.99759,-0.97661,-0.13583,87
-0.99783,-0.99652,-0.49499,-0.89721,-0.93467,-0.92048,-0.87945,-0.66202,-0.96303,-0.99858,-0.90745,-0.025234,86
-0.99566,-1,-0.16441,-0.90926,-0.92622,-0.92048,-0.92612,-0.85061,-0.93609,-0.99915,-0.91697,-0.047114,85
-1,-1,-0.80927,-0.97703,-0.97394,-0.98012,-0.99328,-0.99584,-0.96692,-1,-0.97076,-0.066793,96
-0.8916,-0.89217,-0.12161,-0.74096,-0.80327,-0.20477,-0.89926,-0.6945,-0.87633,-1,-0.91046,-0.090188,57
-0.94797,-0.76348,-0.32558,-0.9262,-0.94201,-0.96024,-0.98657,-0.98061,-0.95599,-1,-0.96492,-0.13542,89
-1,-1,-0.68185,-0.97139,-0.97724,-0.98012,-0.99328,-0.97428,-0.96217,-1,-0.98279,-0.09655,95
-0.99675,-0.99652,-0.96625,-0.99059,-0.99339,-0.96024,-0.98657,-0.90747,-0.99663,-0.99929,-0.22803,0.64733,97
-1,-1,-0.95171,-0.98456,-0.99192,-0.98012,-0.99328,-0.9291,-0.99477,-1,-0.9853,0.55998,96
-0.99241,-0.97913,-0.75759,-0.98343,-0.98458,-0.96024,-0.97314,-0.98829,-0.97348,-1,-0.9863,-0.088582,93
-0.9729,-0.95478,-0.52519,-0.93486,-0.9633,-0.76143,-0.84553,-0.88202,-0.94998,-0.99844,-0.58587,0.35968,80
-1,-1,-0.99192,-0.99661,-0.9967,-0.98012,-0.99328,-0.99986,-0.9986,-1,0.22035,0.663,99
-0.99892,-1,-0.91554,-0.96423,-0.98458,-0.98012,-0.99328,-0.84572,-0.96694,-1,-0.98446,-0.075416,95
-0.97507,-0.97565,0.020187,-0.65738,-0.78858,0.27237,-0.80524,-0.38676,-0.94749,-0.99943,-0.96425,-0.13508,54
-0.99675,-0.99652,-0.11353,-0.91905,-0.8987,-0.96024,-0.97985,-0.9224,-0.41009,-1,-0.97127,-0.10598,79
-0.96423,-0.92696,-0.38501,-0.90023,-0.94678,-0.6829,-0.61115,-0.6075,-0.95672,-0.99943,-0.98647,-0.095319,78
-0.9935,-0.99652,-0.82364,-0.95407,-0.9677,-0.76143,-0.89255,-0.87477,-0.97801,-0.99858,-0.82342,-0.052991,92
-0.99241,-0.98261,-0.75484,-0.92884,-0.9622,-0.96024,-0.98657,-0.78484,-0.90773,-0.99965,-0.93067,-0.13624,89
-0.93062,-0.99652,-0.71447,-0.92846,-0.9343,-0.72266,-0.92612,-0.95817,-0.96785,-0.99787,-0.84848,0.0031585,86
-0.97073,-0.86435,-0.87258,-0.9695,-0.96954,-0.98012,-0.99328,-0.99608,-0.96041,-1,-0.98781,0.0058582,94
-0.98699,-0.93739,-0.98902,-0.99623,-0.9967,-0.98012,-0.99328,-0.99964,-0.9939,-1,-0.78834,0.55681,98
-0.99024,-0.97913,-0.050549,-0.85467,-0.90824,-0.76143,-0.69778,-0.66559,-0.80541,-0.99844,-0.73104,0.26064,76
-0.99458,-0.99652,-0.9509,-0.98645,-0.98422,-0.96024,-0.98657,-0.98404,-0.95992,-1,-0.98045,0.55118,96
